bp 1:	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01
bp 2:	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02
565	  0.00000000e+00	 -3.93302260e+00	 -3.88398557e+00	 -3.88399021e+00	 -3.88399189e+00	  0.00000000e+00	 -3.93302269e+00	 -3.88398490e+00	 -3.88398651e+00	 -3.88398795e+00	  0.00000000e+00	 -3.93302422e+00	 -3.88398824e+00	 -3.88399035e+00	 -3.88399215e+00	  0.00000000e+00	 -3.93302565e+00	 -3.88399119e+00	 -3.88399359e+00	 -3.88399553e+00	  0.00000000e+00	 -3.93302692e+00	 -3.88399368e+00	 -3.88399619e+00	 -3.88399813e+00
566	  0.00000000e+00	 -3.93641475e+00	 -3.88810083e+00	 -3.88810530e+00	 -3.88810693e+00	  0.00000000e+00	 -3.93641483e+00	 -3.88810018e+00	 -3.88810174e+00	 -3.88810313e+00	  0.00000000e+00	 -3.93641629e+00	 -3.88810340e+00	 -3.88810544e+00	 -3.88810717e+00	  0.00000000e+00	 -3.93641764e+00	 -3.88810625e+00	 -3.88810857e+00	 -3.88811044e+00	  0.00000000e+00	 -3.93641885e+00	 -3.88810865e+00	 -3.88811107e+00	 -3.88811294e+00
567	  0.00000000e+00	 -3.93975951e+00	 -3.89215934e+00	 -3.89216365e+00	 -3.89216521e+00	  0.00000000e+00	 -3.93975958e+00	 -3.89215871e+00	 -3.89216021e+00	 -3.89216155e+00	  0.00000000e+00	 -3.93976096e+00	 -3.89216182e+00	 -3.89216378e+00	 -3.89216545e+00	  0.00000000e+00	 -3.93976225e+00	 -3.89216456e+00	 -3.89216680e+00	 -3.89216860e+00	  0.00000000e+00	 -3.93976339e+00	 -3.89216687e+00	 -3.89216921e+00	 -3.89217101e+00
568	  0.00000000e+00	 -3.94305882e+00	 -3.89616022e+00	 -3.89616437e+00	 -3.89616588e+00	  0.00000000e+00	 -3.94305889e+00	 -3.89615962e+00	 -3.89616106e+00	 -3.89616236e+00	  0.00000000e+00	 -3.94306020e+00	 -3.89616261e+00	 -3.89616451e+00	 -3.89616611e+00	  0.00000000e+00	 -3.94306141e+00	 -3.89616526e+00	 -3.89616741e+00	 -3.89616914e+00	  0.00000000e+00	 -3.94306249e+00	 -3.89616748e+00	 -3.89616973e+00	 -3.89617147e+00
569	  0.00000000e+00	 -3.94631473e+00	 -3.90010295e+00	 -3.90010694e+00	 -3.90010839e+00	  0.00000000e+00	 -3.94631479e+00	 -3.90010237e+00	 -3.90010376e+00	 -3.90010500e+00	  0.00000000e+00	 -3.94631602e+00	 -3.90010525e+00	 -3.90010707e+00	 -3.90010862e+00	  0.00000000e+00	 -3.94631717e+00	 -3.90010779e+00	 -3.90010986e+00	 -3.90011153e+00	  0.00000000e+00	 -3.94631819e+00	 -3.90010993e+00	 -3.90011210e+00	 -3.90011377e+00
570	  0.00000000e+00	 -3.94952931e+00	 -3.90398729e+00	 -3.90399113e+00	 -3.90399253e+00	  0.00000000e+00	 -3.94952937e+00	 -3.90398673e+00	 -3.90398807e+00	 -3.90398926e+00	  0.00000000e+00	 -3.94953053e+00	 -3.90398950e+00	 -3.90399125e+00	 -3.90399274e+00	  0.00000000e+00	 -3.94953161e+00	 -3.90399195e+00	 -3.90399394e+00	 -3.90399554e+00	  0.00000000e+00	 -3.94953257e+00	 -3.90399400e+00	 -3.90399609e+00	 -3.90399769e+00
571	  0.00000000e+00	 -3.95270472e+00	 -3.90781333e+00	 -3.90781702e+00	 -3.90781836e+00	  0.00000000e+00	 -3.95270477e+00	 -3.90781280e+00	 -3.90781408e+00	 -3.90781523e+00	  0.00000000e+00	 -3.95270586e+00	 -3.90781545e+00	 -3.90781714e+00	 -3.90781857e+00	  0.00000000e+00	 -3.95270687e+00	 -3.90781780e+00	 -3.90781972e+00	 -3.90782126e+00	  0.00000000e+00	 -3.95270776e+00	 -3.90781978e+00	 -3.90782178e+00	 -3.90782332e+00
572	  0.00000000e+00	 -3.95584311e+00	 -3.91158144e+00	 -3.91158498e+00	 -3.91158626e+00	  0.00000000e+00	 -3.95584316e+00	 -3.91158092e+00	 -3.91158215e+00	 -3.91158325e+00	  0.00000000e+00	 -3.95584418e+00	 -3.91158347e+00	 -3.91158509e+00	 -3.91158646e+00	  0.00000000e+00	 -3.95584512e+00	 -3.91158573e+00	 -3.91158756e+00	 -3.91158904e+00	  0.00000000e+00	 -3.95584596e+00	 -3.91158762e+00	 -3.91158954e+00	 -3.91159102e+00
573	  0.00000000e+00	 -3.95894669e+00	 -3.91529223e+00	 -3.91529562e+00	 -3.91529685e+00	  0.00000000e+00	 -3.95894674e+00	 -3.91529174e+00	 -3.91529292e+00	 -3.91529397e+00	  0.00000000e+00	 -3.95894768e+00	 -3.91529418e+00	 -3.91529573e+00	 -3.91529704e+00	  0.00000000e+00	 -3.95894856e+00	 -3.91529634e+00	 -3.91529810e+00	 -3.91529952e+00	  0.00000000e+00	 -3.95894934e+00	 -3.91529816e+00	 -3.91530000e+00	 -3.91530141e+00
574	  0.00000000e+00	 -3.96201767e+00	 -3.91894658e+00	 -3.91894983e+00	 -3.91895100e+00	  0.00000000e+00	 -3.96201772e+00	 -3.91894611e+00	 -3.91894724e+00	 -3.91894825e+00	  0.00000000e+00	 -3.96201859e+00	 -3.91894845e+00	 -3.91894993e+00	 -3.91895118e+00	  0.00000000e+00	 -3.96201940e+00	 -3.91895051e+00	 -3.91895220e+00	 -3.91895355e+00	  0.00000000e+00	 -3.96202012e+00	 -3.91895225e+00	 -3.91895401e+00	 -3.91895537e+00
575	  0.00000000e+00	 -3.96505828e+00	 -3.92254557e+00	 -3.92254868e+00	 -3.92254980e+00	  0.00000000e+00	 -3.96505832e+00	 -3.92254512e+00	 -3.92254620e+00	 -3.92254717e+00	  0.00000000e+00	 -3.96505913e+00	 -3.92254736e+00	 -3.92254877e+00	 -3.92254997e+00	  0.00000000e+00	 -3.96505987e+00	 -3.92254933e+00	 -3.92255094e+00	 -3.92255224e+00	  0.00000000e+00	 -3.96506054e+00	 -3.92255100e+00	 -3.92255268e+00	 -3.92255397e+00
576	  0.00000000e+00	 -3.96807075e+00	 -3.92609050e+00	 -3.92609346e+00	 -3.92609453e+00	  0.00000000e+00	 -3.96807079e+00	 -3.92609007e+00	 -3.92609110e+00	 -3.92609202e+00	  0.00000000e+00	 -3.96807152e+00	 -3.92609220e+00	 -3.92609355e+00	 -3.92609470e+00	  0.00000000e+00	 -3.96807220e+00	 -3.92609409e+00	 -3.92609562e+00	 -3.92609686e+00	  0.00000000e+00	 -3.96807281e+00	 -3.92609567e+00	 -3.92609728e+00	 -3.92609852e+00
577	  0.00000000e+00	 -3.97105731e+00	 -3.92958281e+00	 -3.92958563e+00	 -3.92958666e+00	  0.00000000e+00	 -3.97105734e+00	 -3.92958240e+00	 -3.92958338e+00	 -3.92958426e+00	  0.00000000e+00	 -3.97105801e+00	 -3.92958444e+00	 -3.92958572e+00	 -3.92958682e+00	  0.00000000e+00	 -3.97105863e+00	 -3.92958623e+00	 -3.92958769e+00	 -3.92958887e+00	  0.00000000e+00	 -3.97105917e+00	 -3.92958774e+00	 -3.92958927e+00	 -3.92959045e+00
578	  0.00000000e+00	 -3.97402020e+00	 -3.93302413e+00	 -3.93302682e+00	 -3.93302779e+00	  0.00000000e+00	 -3.97402023e+00	 -3.93302374e+00	 -3.93302467e+00	 -3.93302551e+00	  0.00000000e+00	 -3.97402083e+00	 -3.93302568e+00	 -3.93302690e+00	 -3.93302794e+00	  0.00000000e+00	 -3.97402138e+00	 -3.93302739e+00	 -3.93302878e+00	 -3.93302990e+00	  0.00000000e+00	 -3.97402188e+00	 -3.93302882e+00	 -3.93303028e+00	 -3.93303140e+00
579	  0.00000000e+00	 -3.97696167e+00	 -3.93641620e+00	 -3.93641875e+00	 -3.93641967e+00	  0.00000000e+00	 -3.97696170e+00	 -3.93641583e+00	 -3.93641672e+00	 -3.93641751e+00	  0.00000000e+00	 -3.97696223e+00	 -3.93641767e+00	 -3.93641883e+00	 -3.93641982e+00	  0.00000000e+00	 -3.97696272e+00	 -3.93641929e+00	 -3.93642061e+00	 -3.93642168e+00	  0.00000000e+00	 -3.97696316e+00	 -3.93642066e+00	 -3.93642204e+00	 -3.93642310e+00
580	  0.00000000e+00	 -3.97988398e+00	 -3.93976088e+00	 -3.93976329e+00	 -3.93976417e+00	  0.00000000e+00	 -3.97988400e+00	 -3.93976053e+00	 -3.93976137e+00	 -3.93976212e+00	  0.00000000e+00	 -3.97988447e+00	 -3.93976227e+00	 -3.93976337e+00	 -3.93976430e+00	  0.00000000e+00	 -3.97988490e+00	 -3.93976381e+00	 -3.93976506e+00	 -3.93976607e+00	  0.00000000e+00	 -3.97988528e+00	 -3.93976510e+00	 -3.93976641e+00	 -3.93976742e+00
581	  0.00000000e+00	 -3.98278940e+00	 -3.94306012e+00	 -3.94306240e+00	 -3.94306323e+00	  0.00000000e+00	 -3.98278942e+00	 -3.94305979e+00	 -3.94306058e+00	 -3.94306129e+00	  0.00000000e+00	 -3.98278982e+00	 -3.94306143e+00	 -3.94306247e+00	 -3.94306336e+00	  0.00000000e+00	 -3.98279019e+00	 -3.94306289e+00	 -3.94306407e+00	 -3.94306502e+00	  0.00000000e+00	 -3.98279051e+00	 -3.94306411e+00	 -3.94306535e+00	 -3.94306630e+00
582	  0.00000000e+00	 -3.98568024e+00	 -3.94631595e+00	 -3.94631810e+00	 -3.94631889e+00	  0.00000000e+00	 -3.98568026e+00	 -3.94631564e+00	 -3.94631639e+00	 -3.94631706e+00	  0.00000000e+00	 -3.98568059e+00	 -3.94631719e+00	 -3.94631817e+00	 -3.94631900e+00	  0.00000000e+00	 -3.98568089e+00	 -3.94631856e+00	 -3.94631968e+00	 -3.94632058e+00	  0.00000000e+00	 -3.98568117e+00	 -3.94631971e+00	 -3.94632088e+00	 -3.94632178e+00
583	  0.00000000e+00	 -3.98855884e+00	 -3.94953046e+00	 -3.94953249e+00	 -3.94953322e+00	  0.00000000e+00	 -3.98855885e+00	 -3.94953017e+00	 -3.94953087e+00	 -3.94953150e+00	  0.00000000e+00	 -3.98855912e+00	 -3.94953163e+00	 -3.94953255e+00	 -3.94953334e+00	  0.00000000e+00	 -3.98855936e+00	 -3.94953292e+00	 -3.94953397e+00	 -3.94953481e+00	  0.00000000e+00	 -3.98855958e+00	 -3.94953400e+00	 -3.94953510e+00	 -3.94953595e+00
584	  0.00000000e+00	 -3.99142759e+00	 -3.95270579e+00	 -3.95270769e+00	 -3.95270838e+00	  0.00000000e+00	 -3.99142760e+00	 -3.95270552e+00	 -3.95270618e+00	 -3.95270677e+00	  0.00000000e+00	 -3.99142780e+00	 -3.95270689e+00	 -3.95270775e+00	 -3.95270849e+00	  0.00000000e+00	 -3.99142798e+00	 -3.95270809e+00	 -3.95270908e+00	 -3.95270987e+00	  0.00000000e+00	 -3.99142815e+00	 -3.95270911e+00	 -3.95271014e+00	 -3.95271093e+00
585	  0.00000000e+00	 -3.99428897e+00	 -3.95584412e+00	 -3.95584589e+00	 -3.95584653e+00	  0.00000000e+00	 -3.99428898e+00	 -3.95584386e+00	 -3.95584448e+00	 -3.95584503e+00	  0.00000000e+00	 -3.99428911e+00	 -3.95584514e+00	 -3.95584594e+00	 -3.95584663e+00	  0.00000000e+00	 -3.99428923e+00	 -3.95584626e+00	 -3.95584718e+00	 -3.95584792e+00	  0.00000000e+00	 -3.99428934e+00	 -3.95584721e+00	 -3.95584817e+00	 -3.95584892e+00
586	  0.00000000e+00	 -3.99714554e+00	 -3.95894763e+00	 -3.95894927e+00	 -3.95894987e+00	  0.00000000e+00	 -3.99714555e+00	 -3.95894739e+00	 -3.95894796e+00	 -3.95894847e+00	  0.00000000e+00	 -3.99714561e+00	 -3.95894857e+00	 -3.95894933e+00	 -3.95894996e+00	  0.00000000e+00	 -3.99714567e+00	 -3.95894962e+00	 -3.95895048e+00	 -3.95895117e+00	  0.00000000e+00	 -3.99714573e+00	 -3.95895051e+00	 -3.95895140e+00	 -3.95895209e+00
587	  0.00000000e+00	 -4.00000000e+00	 -3.96201854e+00	 -3.96202006e+00	 -3.96202062e+00	  0.00000000e+00	 -4.00000000e+00	 -3.96201832e+00	 -3.96201885e+00	 -3.96201932e+00	  0.00000000e+00	 -4.00000000e+00	 -3.96201942e+00	 -3.96202011e+00	 -3.96202070e+00	  0.00000000e+00	 -4.00000000e+00	 -3.96202039e+00	 -3.96202118e+00	 -3.96202181e+00	  0.00000000e+00	 -4.00000000e+00	 -3.96202120e+00	 -3.96202203e+00	 -3.96202267e+00
588	  0.00000000e+00	  0.00000000e+00	 -3.96505908e+00	 -3.96506048e+00	 -3.96506099e+00	  0.00000000e+00	  0.00000000e+00	 -3.96505887e+00	 -3.96505936e+00	 -3.96505980e+00	  0.00000000e+00	  0.00000000e+00	 -3.96505989e+00	 -3.96506053e+00	 -3.96506107e+00	  0.00000000e+00	  0.00000000e+00	 -3.96506078e+00	 -3.96506151e+00	 -3.96506209e+00	  0.00000000e+00	  0.00000000e+00	 -3.96506153e+00	 -3.96506229e+00	 -3.96506288e+00
589	  0.00000000e+00	  0.00000000e+00	 -3.96807148e+00	 -3.96807276e+00	 -3.96807322e+00	  0.00000000e+00	  0.00000000e+00	 -3.96807129e+00	 -3.96807174e+00	 -3.96807213e+00	  0.00000000e+00	  0.00000000e+00	 -3.96807221e+00	 -3.96807280e+00	 -3.96807330e+00	  0.00000000e+00	  0.00000000e+00	 -3.96807303e+00	 -3.96807369e+00	 -3.96807423e+00	  0.00000000e+00	  0.00000000e+00	 -3.96807372e+00	 -3.96807441e+00	 -3.96807495e+00
590	  0.00000000e+00	  0.00000000e+00	 -3.97105797e+00	 -3.97105913e+00	 -3.97105955e+00	  0.00000000e+00	  0.00000000e+00	 -3.97105780e+00	 -3.97105820e+00	 -3.97105856e+00	  0.00000000e+00	  0.00000000e+00	 -3.97105864e+00	 -3.97105917e+00	 -3.97105962e+00	  0.00000000e+00	  0.00000000e+00	 -3.97105938e+00	 -3.97105998e+00	 -3.97106046e+00	  0.00000000e+00	  0.00000000e+00	 -3.97106000e+00	 -3.97106063e+00	 -3.97106112e+00
591	  0.00000000e+00	  0.00000000e+00	 -3.97402079e+00	 -3.97402184e+00	 -3.97402221e+00	  0.00000000e+00	  0.00000000e+00	 -3.97402064e+00	 -3.97402100e+00	 -3.97402133e+00	  0.00000000e+00	  0.00000000e+00	 -3.97402139e+00	 -3.97402187e+00	 -3.97402227e+00	  0.00000000e+00	  0.00000000e+00	 -3.97402206e+00	 -3.97402260e+00	 -3.97402303e+00	  0.00000000e+00	  0.00000000e+00	 -3.97402262e+00	 -3.97402318e+00	 -3.97402362e+00
592	  0.00000000e+00	  0.00000000e+00	 -3.97696220e+00	 -3.97696312e+00	 -3.97696346e+00	  0.00000000e+00	  0.00000000e+00	 -3.97696206e+00	 -3.97696238e+00	 -3.97696267e+00	  0.00000000e+00	  0.00000000e+00	 -3.97696273e+00	 -3.97696315e+00	 -3.97696351e+00	  0.00000000e+00	  0.00000000e+00	 -3.97696332e+00	 -3.97696380e+00	 -3.97696419e+00	  0.00000000e+00	  0.00000000e+00	 -3.97696381e+00	 -3.97696432e+00	 -3.97696470e+00
593	  0.00000000e+00	  0.00000000e+00	 -3.97988444e+00	 -3.97988525e+00	 -3.97988554e+00	  0.00000000e+00	  0.00000000e+00	 -3.97988432e+00	 -3.97988460e+00	 -3.97988485e+00	  0.00000000e+00	  0.00000000e+00	 -3.97988490e+00	 -3.97988527e+00	 -3.97988559e+00	  0.00000000e+00	  0.00000000e+00	 -3.97988542e+00	 -3.97988584e+00	 -3.97988618e+00	  0.00000000e+00	  0.00000000e+00	 -3.97988585e+00	 -3.97988629e+00	 -3.97988663e+00
594	  0.00000000e+00	  0.00000000e+00	 -3.98278980e+00	 -3.98279049e+00	 -3.98279074e+00	  0.00000000e+00	  0.00000000e+00	 -3.98278970e+00	 -3.98278994e+00	 -3.98279015e+00	  0.00000000e+00	  0.00000000e+00	 -3.98279019e+00	 -3.98279051e+00	 -3.98279078e+00	  0.00000000e+00	  0.00000000e+00	 -3.98279063e+00	 -3.98279099e+00	 -3.98279128e+00	  0.00000000e+00	  0.00000000e+00	 -3.98279100e+00	 -3.98279138e+00	 -3.98279167e+00
595	  0.00000000e+00	  0.00000000e+00	 -3.98568057e+00	 -3.98568114e+00	 -3.98568135e+00	  0.00000000e+00	  0.00000000e+00	 -3.98568048e+00	 -3.98568069e+00	 -3.98568086e+00	  0.00000000e+00	  0.00000000e+00	 -3.98568090e+00	 -3.98568116e+00	 -3.98568138e+00	  0.00000000e+00	  0.00000000e+00	 -3.98568127e+00	 -3.98568156e+00	 -3.98568180e+00	  0.00000000e+00	  0.00000000e+00	 -3.98568157e+00	 -3.98568189e+00	 -3.98568213e+00
596	  0.00000000e+00	  0.00000000e+00	 -3.98855910e+00	 -3.98855956e+00	 -3.98855973e+00	  0.00000000e+00	  0.00000000e+00	 -3.98855903e+00	 -3.98855919e+00	 -3.98855934e+00	  0.00000000e+00	  0.00000000e+00	 -3.98855936e+00	 -3.98855957e+00	 -3.98855975e+00	  0.00000000e+00	  0.00000000e+00	 -3.98855966e+00	 -3.98855990e+00	 -3.98856009e+00	  0.00000000e+00	  0.00000000e+00	 -3.98855990e+00	 -3.98856015e+00	 -3.98856035e+00
597	  0.00000000e+00	  0.00000000e+00	 -3.99142779e+00	 -3.99142813e+00	 -3.99142826e+00	  0.00000000e+00	  0.00000000e+00	 -3.99142774e+00	 -3.99142786e+00	 -3.99142796e+00	  0.00000000e+00	  0.00000000e+00	 -3.99142799e+00	 -3.99142814e+00	 -3.99142828e+00	  0.00000000e+00	  0.00000000e+00	 -3.99142821e+00	 -3.99142838e+00	 -3.99142853e+00	  0.00000000e+00	  0.00000000e+00	 -3.99142839e+00	 -3.99142858e+00	 -3.99142872e+00
598	  0.00000000e+00	  0.00000000e+00	 -3.99428910e+00	 -3.99428933e+00	 -3.99428942e+00	  0.00000000e+00	  0.00000000e+00	 -3.99428907e+00	 -3.99428915e+00	 -3.99428922e+00	  0.00000000e+00	  0.00000000e+00	 -3.99428923e+00	 -3.99428934e+00	 -3.99428943e+00	  0.00000000e+00	  0.00000000e+00	 -3.99428938e+00	 -3.99428950e+00	 -3.99428960e+00	  0.00000000e+00	  0.00000000e+00	 -3.99428950e+00	 -3.99428963e+00	 -3.99428972e+00
599	  0.00000000e+00	  0.00000000e+00	 -3.99714561e+00	 -3.99714572e+00	 -3.99714577e+00	  0.00000000e+00	  0.00000000e+00	 -3.99714559e+00	 -3.99714563e+00	 -3.99714567e+00	  0.00000000e+00	  0.00000000e+00	 -3.99714568e+00	 -3.99714573e+00	 -3.99714577e+00	  0.00000000e+00	  0.00000000e+00	 -3.99714575e+00	 -3.99714581e+00	 -3.99714586e+00	  0.00000000e+00	  0.00000000e+00	 -3.99714581e+00	 -3.99714587e+00	 -3.99714592e+00
600	  0.00000000e+00	  0.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	  0.00000000e+00	  0.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	  0.00000000e+00	  0.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	  0.00000000e+00	  0.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	  0.00000000e+00	  0.00000000e+00	 -4.00000000e+00	 -4.00000000e+00	 -4.00000000e+00




* Parameter 4:	CB (eV)                       *
* EB: CB *

bp 1:	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01
bp 2:	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02
1	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00	  1.10000000e+00
2	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00	  1.11685358e+00
3	  1.13341855e+00	  1.13341855e+00	  1.13341854e+00	  1.13341854e+00	  1.13341854e+00	  1.13341855e+00	  1.13341855e+00	  1.13341854e+00	  1.13341854e+00	  1.13341854e+00	  1.13341855e+00	  1.13341855e+00	  1.13341854e+00	  1.13341854e+00	  1.13341854e+00	  1.13341855e+00	  1.13341855e+00	  1.13341854e+00	  1.13341854e+00	  1.13341854e+00	  1.13341855e+00	  1.13341855e+00	  1.13341854e+00	  1.13341854e+00	  1.13341854e+00
4	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00	  1.14987272e+00
5	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00	  1.16637634e+00
6	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00	  1.18307795e+00
7	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00	  1.20011819e+00
8	  1.21763170e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763170e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763170e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763170e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763170e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00	  1.21763169e+00
9	  1.23574698e+00	  1.23574698e+00	  1.23574697e+00	  1.23574697e+00	  1.23574697e+00	  1.23574698e+00	  1.23574698e+00	  1.23574697e+00	  1.23574697e+00	  1.23574697e+00	  1.23574698e+00	  1.23574698e+00	  1.23574697e+00	  1.23574697e+00	  1.23574697e+00	  1.23574698e+00	  1.23574698e+00	  1.23574697e+00	  1.23574697e+00	  1.23574697e+00	  1.23574698e+00	  1.23574698e+00	  1.23574697e+00	  1.23574697e+00	  1.23574697e+00
10	  1.25458383e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458383e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458383e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458383e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458383e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00	  1.25458382e+00
11	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00	  1.27424751e+00
12	  1.29481857e+00	  1.29481857e+00	  1.29481857e+00	  1.29481856e+00	  1.29481856e+00	  1.29481857e+00	  1.29481857e+00	  1.29481857e+00	  1.29481856e+00	  1.29481856e+00	  1.29481857e+00	  1.29481857e+00	  1.29481857e+00	  1.29481856e+00	  1.29481856e+00	  1.29481857e+00	  1.29481857e+00	  1.29481857e+00	  1.29481856e+00	  1.29481856e+00	  1.29481857e+00	  1.29481857e+00	  1.29481857e+00	  1.29481856e+00	  1.29481856e+00
13	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00	  1.31633639e+00
